  0.  0.
  303.108673  175.000381
  565.111694  245.467209
  810.766968  281.619659
  1048.66638  300.360962
  1283.05103  309.198334
  1516.28918  312.131012
  1749.78296  311.473572
  1984.38635  308.621979
  2220.62695  304.435455
  2458.83154  299.447571
  2699.20337  293.990356
  2941.86743  288.269958
  3186.90063  282.413757
  3434.34961  276.499847
  3684.24268  270.575623
  3936.59619  264.669464
  4191.41992  258.798065
  4448.71924  252.970932
  4708.49658  247.193298
  4970.75342  241.467789
  5235.49023  235.795471
  5502.70703  230.176514
  5772.40332  224.61058
  6044.57813  219.097031
  6319.23145  213.635071
  6596.3623  208.223846
  6875.96973  202.862457
  7158.05322  197.550003
  7442.6123  192.285583
  7729.646  187.068329
  8019.15381  181.897369
  8311.13574  176.771866
  8605.58984  171.690994
  8902.5166  166.653976
  9201.91504  161.660019
  9503.78516  156.708389
  9808.125  151.79834
  10114.9355  146.929153
  10424.2158  142.100143
  10735.9648  137.310638
  11050.1826  132.559967
  11366.8691  127.847488
  11686.0234  123.172577
  12007.6445  118.53463
  12331.7324  113.933044
  12658.2871  109.367241
  12987.3076  104.836655
  13318.7939  100.340729
  13652.7451  95.8789291
  13989.1611  91.4507217
  14328.042  87.0555954
  14669.3867  82.6930542
  15013.1953  78.3626022
  15359.4678  74.0637589
  15708.2031  69.7960587
  16059.4014  65.5590439
  16413.0625  61.3522644
  16769.1855  57.1752815
  17127.7715  53.0276718
  17488.8184  48.9090118
  17852.3262  44.8188934
  18218.2949  40.756916
  18586.7246  36.7226906
  18957.6152  32.7158279
  19330.9668  28.7359562
  19706.7773  24.7827053
  20085.0488  20.8557167
  20465.7793  16.9546356
  20848.9688  13.0791178
  21234.6172  9.22882366
  21622.7246  5.4034214
  22013.291  1.60258555
