  0.  0.
  200.751129  286.703644
  332.496246  408.440369
  440.033447  492.788757
  533.778198  556.397766
  618.62915  606.196533
  697.358887  645.859863
  771.715393  677.610046
  842.885803  702.912109
  911.723022  722.795105
  978.868958  738.019226
  1044.82629  749.170654
  1110.00281  756.718567
  1174.74011  761.05127
  1239.33228  762.499756
  1304.03882  761.35376
  1369.09326  757.872314
  1434.70947  752.29126
  1501.08545  744.828369
  1568.40601  735.686646
  1636.84485  725.056641
  1706.56543  713.117859
  1777.7218  700.039673
  1850.45862  685.981873
  1924.91174  671.094727
  2001.20789  655.519165
  2079.46484  639.38678
  2159.7915  622.819702
  2242.28735  605.930542
  2327.04321  588.822327
  2414.14063  571.588562
  2503.65234  554.313293
  2595.64233  537.071289
  2690.16675  519.928162
  2787.27319  502.940796
  2887.00195  486.157562
  2989.38599  469.618927
  3094.4519  453.35788
  3202.21997  437.400513
  3312.70532  421.766541
  3425.91797  406.470032
  3541.86353  391.52002
  3660.54443  376.921051
  3781.95972  362.67392
  3906.10571  348.776215
  4032.97681  335.22287
  4162.56592  322.006683
  4294.86426  309.118835
  4429.8623  296.549286
  4567.55029  284.287079
  4707.91797  272.32077
  4850.95508  260.638611
  4996.65088  249.22879
  5144.99561  238.079651
  5295.979  227.179779
  5449.5918  216.518112
  5605.8252  206.084015
  5764.67041  195.867355
  5926.11963  185.85849
  6090.16455  176.048309
  6256.79883  166.428223
  6426.01514  156.990143
  6597.80713  147.726471
  6772.16943  138.630066
  6949.09619  129.69426
  7128.58203  120.912788
  7310.62256  112.27977
  7495.21289  103.789688
  7682.34912  95.4373474
  7872.02734  87.2178802
  8064.24365  79.1266861
  8258.99414  71.1594391
  8456.27637  63.3120461
  8656.08594  55.5806427
  8858.4209  47.9615707
  9063.27832  40.4513588
  9270.65527  33.0467148
  9480.5498  25.7445068
  9692.95898  18.5417557
  9907.87988  11.4356232
  10125.3115  4.42340279
