  0.5  0.0170000009
  0.493335992  0.0370000005
  0.478831977  0.0567334406
  0.45659247  0.0758867189
  0.426844865  0.0941504166
  0.389937907  0.111224212
  0.346338004  0.126821727
  0.296623886  0.140675247
  0.241479188  0.152540207
  0.181683421  0.162199378
  0.118101262  0.169466719
  0.0516703017  0.174190775
 -0.0166124869  0.176257581
 -0.0857054666  0.175593078
 -0.154537961  0.172164857
 -0.222026587  0.165983334
 -0.28709206  0.157102272
 -0.348676145  0.145618588
 -0.405758649  0.131671548
 -0.457373887  0.115441203
 -0.502626836  0.0971462503
 -0.540708184  0.0770411789
 -0.570908308  0.0554128513
 -0.592630148  0.03257652
 -0.605400145  0.00887131505
 -0.608877718 -0.0153446905
 -0.602862597 -0.0396998003
 -0.587300301 -0.0638143048
 -0.562285066 -0.0873063132
 -0.528060973 -0.109797716
 -0.48502028 -0.130920157
 -0.433699578 -0.150320962
 -0.374773771 -0.167668939
 -0.30904755 -0.182659894
 -0.237444863 -0.195021793
 -0.160996318 -0.204519585
 -0.0808246359 -0.210959435
  0.00187146803 -0.21419242
  0.0858349055 -0.214117557
  0.169768989 -0.210684165
  0.252357185 -0.203893408
  0.332283407 -0.193799123
  0.408252656 -0.180507794
  0.479011714 -0.164177686
  0.543369353 -0.145017222
  0.600216091 -0.123282447
  0.648542821 -0.0992738008
  0.687458158 -0.0733320862
  0.716204345 -0.045833759
  0.734171152 -0.0171855856
  0.740907907  0.0121812597
  0.73613286  0.0418175757
  0.719740391  0.0712628886
  0.691805363  0.100052506
  0.652584791  0.127724722
  0.602516711  0.153828114
  0.542216063  0.177928776
  0.472467989  0.199617416
  0.394217968  0.218516141
  0.308559626  0.234284863
  0.216719955  0.246627241
  0.120042071  0.255296052
  0.0199660119  0.260097742
 -0.0819923133  0.260896385
 -0.184263706  0.257616699
 -0.285249472  0.250246137
 -0.383345962  0.238836154
 -0.476969749  0.223502323
 -0.564582646  0.204423532
 -0.64471668  0.181840226
 -0.715998054  0.156051561
 -0.777170241  0.127411634
 -0.827115595  0.0963248238
 -0.864874899  0.0632402003
 -0.889665067  0.0286452044
 -0.900893986 -0.00694139767
 -0.898172975 -0.042977158
 -0.881325901 -0.0789040774
 -0.850395501 -0.11415711
 -0.805645883 -0.14817293
 -0.74756211 -0.180398762
 -0.676845789 -0.21030125
 -0.594407678 -0.237375081
 -0.501356661 -0.261151373
 -0.398985326 -0.281205654
 -0.288752705 -0.297165066
 -0.172263995 -0.308715165
 -0.0512476414 -0.31560573
  0.0724698156 -0.317655623
  0.196990833 -0.31475684
  0.320375532 -0.306877196
  0.440671414 -0.294062167
  0.555943787 -0.276435316
  0.664306462 -0.254197568
  0.763951898 -0.22762531
  0.853181005 -0.197067231
  0.930431366 -0.162939996
  0.994303823 -0.125722736
  1.04358709 -0.0859505832
  1.07727969 -0.0442070998
  1.0946089 -0.00111591327
  1.09504628  0.0426684432
  1.07832026  0.086470291
  1.04442394  0.129603103
  0.993619502  0.171380058
  0.92643851  0.211124837
  0.84367758  0.248182371
  0.746390104  0.281929463
  0.635873735  0.311785072
  0.513653994  0.337220013
  0.381463736  0.357766181
  0.241219386  0.373024732
  0.0949936807  0.382673502
 -0.0550143421  0.386473238
 -0.206511855  0.384272665
 -0.35714674  0.376012176
 -0.504543543  0.361726314
 -0.646340251  0.341544569
 -0.780225754  0.315690964
 -0.903976619  0.284481943
 -1.01549351  0.248322874
 -1.11283612  0.207703128
 -1.19425571  0.163189679
 -1.25822604  0.115419455
 -1.30347049  0.0650904179
 -1.32898593  0.0129515994
 -1.33406293 -0.0402078368
 -1.31830144 -0.0935703516
 -1.28162181 -0.146302402
 -1.2242713 -0.197567269
 -1.14682496 -0.246538118
 -1.05018198 -0.292411119
 -0.935556829 -0.334418386
 -0.804464817 -0.371840656
 -0.658703268 -0.404019237
 -0.500327706 -0.43036738
 -0.331623673 -0.450380474
 -0.155074522 -0.463645428
  0.0266744979 -0.469848394
  0.210855082 -0.468781412
  0.394617409 -0.460347205
  0.57507354 -0.444562495
  0.749342024 -0.421559542
